"Season","DayNum","WTeamID","WScore","LTeamID","LScore","WLoc","NumOT","WFGM","WFGA","WFGM3","WFGA3","WFTM","WFTA","WOR","WDR","WAst","WTO","WStl","WBlk","WPF","LFGM","LFGA","LFGM3","LFGA3","LFTM","LFTA","LOR","LDR","LAst","LTO","LStl","LBlk","LPF","TourneyRound","WTeamName","LTeamName","WSeed_num","WRegion","LSeed_num","LRegion","WConf","LConf"
2016,137,1218,77,1143,66,"N",0,27,52,3,14,20,25,2,27,8,11,3,3,25,23,56,3,19,17,26,12,26,6,16,3,1,24,"Round of 64","Hawaii","California",13,"South",4,"South","Big West Conference","Pacific-12 Conference"
2016,137,1234,72,1396,70,"N",1,24,69,7,28,17,22,13,25,13,3,6,3,15,30,66,4,18,6,9,13,36,12,12,2,3,21,"Round of 64","Iowa","Temple",7,"South",10,"South","Big Ten Conference","American Athletic Conference"
2016,137,1268,79,1355,74,"N",0,23,45,9,23,24,27,6,23,10,13,5,3,17,24,59,10,29,16,17,11,17,8,11,5,2,19,"Round of 64","Maryland","S Dakota St",5,"South",12,"South","Big Ten Conference","Summit League"
2016,137,1292,90,1277,81,"N",0,33,59,11,19,13,21,10,18,16,10,6,5,13,30,54,11,24,10,15,8,22,20,14,6,2,22,"Round of 64","MTSU","Michigan St",15,"Midwest",2,"Midwest","Conference USA","Big Ten Conference"
2016,137,1320,75,1400,72,"N",0,21,43,8,20,25,32,5,25,7,10,2,3,18,25,56,9,23,13,18,11,21,10,9,2,4,24,"Round of 64","Northern Iowa","Texas",11,"West",6,"West","Missouri Valley Conference","Big 12 Conference"
2016,137,1323,70,1276,63,"N",0,25,43,8,15,12,15,5,28,12,16,3,8,9,25,63,10,27,3,5,11,14,18,7,10,1,14,"Round of 64","Notre Dame","Michigan",6,"East",11,"East","Atlantic Coast Conference","Big Ten Conference"
2016,137,1328,82,1167,68,"N",0,28,56,11,20,15,25,10,21,15,10,7,7,15,26,58,5,18,11,14,13,22,15,14,6,3,22,"Round of 64","Oklahoma","CS Bakersfield",2,"West",15,"West","Big 12 Conference","Western Athletic Conference"
2016,137,1332,91,1221,52,"N",0,34,61,6,20,17,22,11,33,15,7,1,6,15,20,55,6,23,6,15,8,20,6,10,3,2,17,"Round of 64","Oregon","Holy Cross",1,"West",16,"West","Pacific-12 Conference","Patriot League"
2016,137,1372,70,1452,56,"N",0,17,55,7,23,29,39,11,22,12,7,16,3,25,16,52,3,16,21,27,17,31,8,22,5,7,27,"Round of 64","SF Austin","West Virginia",14,"East",3,"East","Southland Conference","Big 12 Conference"
2016,137,1386,78,1153,76,"N",0,28,58,9,24,13,17,10,19,13,6,4,4,18,28,55,10,24,10,13,9,21,13,9,3,6,15,"Round of 64","St Joseph's PA","Cincinnati",8,"West",9,"West","Atlantic 10 Conference","American Athletic Conference"
2016,137,1393,70,1173,51,"N",0,21,53,8,22,20,23,16,32,10,15,7,2,17,18,56,6,22,9,19,10,18,11,9,7,3,16,"Round of 64","Syracuse","Dayton",10,"Midwest",7,"Midwest","Atlantic Coast Conference","Atlantic 10 Conference"
2016,137,1401,92,1453,65,"N",0,32,57,7,19,21,28,12,33,17,20,13,1,19,21,56,9,27,14,23,7,18,14,18,14,5,23,"Round of 64","Texas A&M","WI Green Bay",3,"West",14,"West","Southeastern Conference","Horizon League"
2016,137,1433,75,1333,67,"N",0,27,56,4,20,17,21,9,31,13,12,3,4,18,25,60,7,17,10,15,7,21,14,6,5,2,19,"Round of 64","VCU","Oregon St",10,"West",7,"West","Atlantic 10 Conference","Pacific-12 Conference"
2016,137,1437,86,1421,56,"N",0,33,57,13,28,7,11,7,25,21,11,8,5,10,21,57,5,17,9,13,12,20,11,14,5,2,12,"Round of 64","Villanova","UNC Asheville",2,"South",15,"South","Big East Conference","Big South Conference"
2016,137,1458,47,1338,43,"N",0,17,53,4,19,9,15,12,25,6,6,6,2,11,18,48,3,11,4,7,7,29,6,10,3,3,19,"Round of 64","Wisconsin","Pittsburgh",7,"East",10,"East","Big Ten Conference","Atlantic Coast Conference"
2016,137,1462,71,1451,53,"N",0,30,62,7,14,4,4,13,30,14,13,4,2,16,22,57,4,21,5,11,9,18,9,11,8,2,14,"Round of 64","Xavier","Weber St",2,"East",15,"East","Big East Conference","Big Sky Conference"
2016,138,1181,71,1463,64,"N",0,23,50,11,23,14,16,5,23,12,10,6,7,18,25,65,4,23,10,13,20,22,13,11,5,5,16,"Round of 32","Duke","Yale",4,"West",12,"West","Atlantic Coast Conference","Ivy League"
2016,138,1211,82,1428,59,"N",0,34,61,9,19,5,6,8,26,14,9,7,3,13,22,52,7,15,8,8,4,20,9,13,5,3,14,"Round of 32","Gonzaga","Utah",11,"Midwest",3,"Midwest","West Coast Conference","Pacific-12 Conference"
2016,138,1231,73,1246,67,"N",0,25,52,6,21,17,23,6,24,13,13,5,4,22,24,57,4,16,15,19,10,24,8,16,6,2,24,"Round of 32","Indiana","Kentucky",5,"East",4,"East","Big Ten Conference","Southeastern Conference"
2016,138,1235,78,1114,61,"N",0,30,53,11,21,7,16,4,27,15,6,6,0,10,20,54,8,25,13,16,7,25,9,8,1,1,14,"Round of 32","Iowa St","Ark Little Rock",4,"Midwest",12,"Midwest","Big 12 Conference","Sun Belt Conference"
2016,138,1242,73,1163,61,"N",0,25,51,6,17,17,22,8,36,14,13,3,7,13,21,62,10,22,9,11,5,19,11,6,7,4,19,"Round of 32","Kansas","Connecticut",1,"South",9,"South","Big 12 Conference","American Athletic Conference"
2016,138,1274,65,1455,57,"N",0,21,38,7,12,16,23,2,24,7,16,10,4,15,20,59,6,22,11,14,16,17,8,15,10,0,18,"Round of 32","Miami FL","Wichita St",3,"South",11,"South","Atlantic Coast Conference","Missouri Valley Conference"
2016,138,1314,85,1344,66,"N",0,31,59,4,14,19,21,13,29,12,15,5,4,19,23,57,6,23,14,23,9,15,8,11,5,1,20,"Round of 32","North Carolina","Providence",1,"East",9,"East","Atlantic Coast Conference","Big East Conference"
2016,138,1438,77,1139,69,"N",0,29,52,2,10,17,21,6,26,11,9,3,2,13,25,54,7,15,12,17,4,18,9,4,7,1,17,"Round of 32","Virginia","Butler",1,"Midwest",9,"Midwest","Atlantic Coast Conference","Big East Conference"
2016,139,1268,73,1218,60,"N",0,22,48,1,18,28,31,3,33,8,11,5,7,18,23,70,4,19,10,15,16,26,13,9,2,1,22,"Round of 32","Maryland","Hawaii",5,"South",13,"South","Big Ten Conference","Big West Conference"
2016,139,1323,76,1372,75,"N",0,29,51,6,17,12,16,11,20,15,13,2,2,12,29,64,8,27,9,9,14,13,19,6,5,5,15,"Round of 32","Notre Dame","SF Austin",6,"East",14,"East","Atlantic Coast Conference","Southland Conference"
2016,139,1328,85,1433,81,"N",0,29,60,8,26,19,25,11,26,10,12,5,5,18,30,66,11,31,10,16,13,24,16,13,7,1,23,"Round of 32","Oklahoma","VCU",2,"West",10,"West","Big 12 Conference","Atlantic 10 Conference"
2016,139,1332,69,1386,64,"N",0,21,53,6,24,21,25,7,28,6,11,2,7,19,22,57,4,15,16,20,9,28,7,12,5,0,20,"Round of 32","Oregon","St Joseph's PA",1,"West",8,"West","Pacific-12 Conference","Atlantic 10 Conference"
2016,139,1393,75,1292,50,"N",0,27,49,8,20,13,22,8,29,14,10,6,11,9,19,64,8,24,4,8,18,17,8,10,4,2,15,"Round of 32","Syracuse","MTSU",10,"Midwest",15,"Midwest","Atlantic Coast Conference","Conference USA"
2016,139,1401,92,1320,88,"N",2,31,71,7,31,23,34,13,37,8,14,6,0,23,27,69,12,34,22,27,7,32,16,13,9,3,27,"Round of 32","Texas A&M","Northern Iowa",3,"West",11,"West","Southeastern Conference","Missouri Valley Conference"
2016,139,1437,87,1234,68,"N",0,32,54,10,19,13,17,6,26,23,13,9,4,16,27,60,7,24,7,13,10,19,14,13,6,3,19,"Round of 32","Villanova","Iowa",2,"South",7,"South","Big East Conference","Big Ten Conference"
2016,139,1458,66,1462,63,"N",0,25,59,8,27,8,13,7,31,12,12,3,6,21,22,54,5,16,14,21,5,31,10,8,8,1,17,"Round of 32","Wisconsin","Xavier",7,"East",2,"East","Big Ten Conference","Big East Conference"
2016,143,1242,79,1268,63,"N",0,29,62,3,9,18,21,13,30,14,11,5,1,20,22,55,5,25,14,20,6,22,9,9,7,7,23,"Sweet Sixteen","Kansas","Maryland",1,"South",5,"South","Big 12 Conference","Big Ten Conference"
2016,143,1328,77,1401,63,"N",0,31,63,11,25,4,9,10,31,23,15,4,5,18,22,64,6,28,13,24,16,26,14,12,6,4,12,"Sweet Sixteen","Oklahoma","Texas A&M",2,"West",3,"West","Big 12 Conference","Southeastern Conference"
2016,143,1332,82,1181,68,"N",0,32,65,10,23,8,17,12,30,22,8,3,5,17,26,59,7,22,9,15,5,27,12,8,4,3,19,"Sweet Sixteen","Oregon","Duke",1,"West",4,"West","Pacific-12 Conference","Atlantic Coast Conference"
2016,143,1437,92,1274,69,"N",0,32,51,10,15,18,19,9,18,17,8,8,1,16,25,47,10,17,9,13,7,10,12,12,6,1,19,"Sweet Sixteen","Villanova","Miami FL",2,"South",3,"South","Big East Conference","Atlantic Coast Conference"
2016,144,1314,101,1231,86,"N",0,32,62,11,20,26,33,15,22,20,9,7,5,22,25,61,13,31,23,26,15,17,13,12,2,1,27,"Sweet Sixteen","North Carolina","Indiana",1,"East",5,"East","Atlantic Coast Conference","Big Ten Conference"
2016,144,1323,61,1458,56,"N",0,22,55,4,13,13,14,11,21,13,12,10,6,9,23,57,6,20,4,6,13,23,11,17,8,4,15,"Sweet Sixteen","Notre Dame","Wisconsin",6,"East",7,"East","Atlantic Coast Conference","Big Ten Conference"
2016,144,1393,63,1211,60,"N",0,22,61,5,15,14,16,15,18,9,9,9,10,12,24,55,8,21,4,5,12,25,18,17,4,8,14,"Sweet Sixteen","Syracuse","Gonzaga",10,"Midwest",11,"Midwest","Atlantic Coast Conference","West Coast Conference"
2016,144,1438,84,1235,71,"N",0,32,57,4,11,16,24,7,26,26,8,8,5,13,27,52,7,18,10,15,2,22,16,12,6,2,19,"Sweet Sixteen","Virginia","Iowa St",1,"Midwest",4,"Midwest","Atlantic Coast Conference","Big 12 Conference"
2016,145,1328,80,1332,68,"N",0,27,58,12,24,14,17,14,24,16,15,4,2,21,21,54,4,21,22,30,13,19,10,12,10,2,16,"Elite Eight","Oklahoma","Oregon",2,"West",1,"West","Big 12 Conference","Pacific-12 Conference"
2016,145,1437,64,1242,59,"N",0,21,52,4,18,18,19,5,23,7,9,11,2,16,23,50,6,22,7,11,6,26,11,16,5,2,19,"Elite Eight","Villanova","Kansas",2,"South",1,"South","Big East Conference","Big 12 Conference"
2016,146,1314,88,1323,74,"N",0,32,52,4,13,20,24,13,19,17,6,4,1,17,27,49,9,18,11,14,5,10,9,7,3,1,18,"Elite Eight","North Carolina","Notre Dame",1,"East",6,"East","Atlantic Coast Conference","Atlantic Coast Conference"
2016,146,1393,68,1438,62,"N",0,21,57,6,18,20,25,12,24,10,8,11,7,15,22,53,8,21,10,12,8,26,21,13,3,8,16,"Elite Eight","Syracuse","Virginia",10,"Midwest",1,"Midwest","Atlantic Coast Conference","Atlantic Coast Conference"
2016,152,1314,83,1393,66,"N",0,35,65,4,17,9,11,16,27,18,12,6,5,12,27,66,8,25,4,13,16,15,5,10,8,4,15,"Final Four","North Carolina","Syracuse",1,"East",10,"Midwest","Atlantic Coast Conference","Atlantic Coast Conference"
2016,152,1437,95,1328,51,"N",0,35,49,11,18,14,19,7,25,14,11,12,3,11,19,60,6,27,7,11,19,10,8,17,6,2,20,"Final Four","Villanova","Oklahoma",2,"South",2,"West","Big East Conference","Big 12 Conference"
2016,154,1437,77,1314,74,"N",0,28,48,8,14,13,17,2,21,6,10,5,5,16,27,63,11,17,9,13,16,20,16,11,5,3,20,"National Championship","Villanova","North Carolina",2,"South",1,"East","Big East Conference","Atlantic Coast Conference"
2017,134,1243,95,1448,88,"N",0,31,47,6,16,27,36,7,22,18,15,6,3,26,25,53,9,27,29,32,7,14,14,11,8,1,25,"Play-In","Kansas St","Wake Forest",11,"West",11,"West","Big 12 Conference","Atlantic Coast Conference"
2017,134,1291,67,1309,66,"N",0,25,47,10,19,7,13,6,19,14,16,6,1,13,29,54,1,9,7,12,10,18,12,14,10,2,18,"Play-In","Mt St Mary's","New Orleans",16,"East",16,"East","Northeast Conference","Southland Conference"
2017,135,1413,67,1300,63,"N",0,22,48,5,16,18,22,6,34,14,18,4,1,13,24,67,5,26,10,13,9,21,14,9,10,0,15,"Play-In","UC Davis","NC Central",16,"South",16,"South","Big West Conference","Mid-Eastern Athletic Conference"
2017,135,1425,75,1344,71,"N",0,24,57,7,19,20,27,16,20,12,7,4,4,13,25,51,9,20,12,17,7,20,17,9,3,2,21,"Play-In","USC","Providence",11,"East",11,"East","Pacific-12 Conference","Big East Conference"
2017,136,1112,100,1315,82,"N",0,36,62,4,11,24,28,7,33,14,7,3,3,18,32,69,10,22,8,16,9,22,18,6,6,2,23,"Round of 64","Arizona","North Dakota",2,"Midwest",15,"Midwest","Pacific-12 Conference","Big Sky Conference"
2017,136,1139,76,1457,64,"N",0,24,49,8,19,20,30,5,37,15,12,4,6,15,25,62,9,25,5,10,3,24,12,9,6,1,22,"Round of 64","Butler","Winthrop",4,"West",13,"West","Big East Conference","Big South Conference"
2017,136,1196,80,1190,65,"N",0,26,54,7,22,21,27,12,26,16,15,12,4,12,25,62,9,24,6,10,13,19,12,17,9,0,19,"Round of 64","Florida","ETSU",4,"East",13,"East","Southeastern Conference","Southern Conference"
2017,136,1199,86,1195,80,"N",0,30,54,2,13,24,39,9,37,16,16,9,9,19,29,70,8,28,14,20,7,19,18,11,6,1,23,"Round of 64","Florida St","FL Gulf Coast",3,"Midwest",14,"Midwest","Atlantic Coast Conference","Atlantic Sun Conference"
2017,136,1211,66,1355,46,"N",0,25,63,8,30,8,18,14,36,8,9,5,7,13,18,58,5,20,5,11,9,29,8,13,3,4,17,"Round of 64","Gonzaga","S Dakota St",1,"Midwest",16,"Midwest","West Coast Conference","Summit League"
2017,136,1235,84,1305,73,"N",0,30,54,8,19,16,18,7,31,17,13,4,3,15,26,65,8,26,13,16,10,18,13,7,8,4,14,"Round of 64","Iowa St","Nevada",5,"South",12,"South","Big 12 Conference","Mountain West Conference"
2017,136,1292,81,1278,72,"N",0,28,58,7,13,18,27,11,26,19,8,4,3,20,24,52,6,21,18,21,4,20,15,8,5,3,22,"Round of 64","MTSU","Minnesota",12,"West",5,"West","Conference USA","Big Ten Conference"
2017,136,1321,68,1435,66,"N",0,26,53,6,14,10,18,8,29,10,12,7,0,18,21,55,9,26,15,18,7,23,9,10,7,6,16,"Round of 64","Northwestern","Vanderbilt",8,"Midwest",9,"Midwest","Big Ten Conference","Southeastern Conference"
2017,136,1323,60,1343,58,"N",0,21,52,4,11,14,21,9,27,10,6,4,3,9,22,57,8,31,6,6,7,26,13,9,2,4,14,"Round of 64","Notre Dame","Princeton",5,"Midwest",12,"Midwest","Atlantic Coast Conference","Ivy League"
2017,136,1345,80,1436,70,"N",0,31,60,9,20,9,14,11,27,16,10,2,6,15,27,61,10,27,6,10,8,20,21,9,6,1,17,"Round of 64","Purdue","Vermont",4,"South",13,"South","Big Ten Conference","America East Conference"
2017,136,1388,85,1433,77,"N",0,25,45,6,17,29,39,7,30,13,15,5,4,20,29,65,2,13,17,26,11,18,6,9,7,4,32,"Round of 64","St Mary's CA","VCU",7,"Midwest",10,"Midwest","West Coast Conference","Atlantic 10 Conference"
2017,136,1437,76,1291,56,"N",0,31,60,6,17,8,11,14,29,14,13,5,3,17,21,57,5,21,9,12,10,17,10,9,5,5,15,"Round of 64","Villanova","Mt St Mary's",1,"East",16,"East","Big East Conference","Northeast Conference"
2017,136,1438,76,1423,71,"N",0,26,52,7,17,17,25,6,27,9,8,5,5,19,25,61,10,26,11,17,14,26,15,9,4,2,20,"Round of 64","Virginia","UNC Wilmington",5,"East",12,"East","Atlantic Coast Conference","Colonial Athletic Association"
2017,136,1452,86,1137,80,"N",0,30,66,5,11,21,29,17,25,15,13,7,5,19,27,59,9,20,17,23,9,23,13,15,8,4,25,"Round of 64","West Virginia","Bucknell",4,"Midwest",13,"Midwest","Big 12 Conference","Patriot League"
2017,136,1458,84,1439,74,"N",0,26,60,13,31,19,25,17,20,19,8,4,3,22,23,49,7,17,21,26,6,19,14,10,3,2,18,"Round of 64","Wisconsin","Virginia Tech",8,"East",9,"East","Big Ten Conference","Atlantic Coast Conference"
2017,136,1462,76,1268,65,"N",0,25,50,9,23,17,24,9,25,15,15,8,2,17,22,54,7,27,14,19,7,17,13,11,7,3,19,"Round of 64","Xavier","Maryland",11,"Midwest",6,"Midwest","Big East Conference","Big Ten Conference"
2017,137,1116,77,1371,71,"N",0,28,60,3,7,18,23,8,24,13,10,12,7,20,26,68,6,17,13,21,21,25,10,15,6,4,18,"Round of 64","Arkansas","Seton Hall",8,"West",9,"West","Southeastern Conference","Big East Conference"
2017,137,1124,91,1308,73,"N",0,35,61,4,8,17,19,10,29,15,12,4,7,15,28,64,8,22,9,13,9,18,15,11,6,2,18,"Round of 64","Baylor","New Mexico St",3,"East",14,"East","Big 12 Conference","Western Athletic Conference"
2017,137,1153,75,1243,61,"N",0,27,43,5,11,16,22,7,24,10,11,4,4,12,21,54,7,18,12,15,9,14,10,7,7,2,19,"Round of 64","Cincinnati","Kansas St",6,"West",11,"West","American Athletic Conference","Big 12 Conference"
2017,137,1181,87,1407,65,"N",0,29,62,13,28,16,23,14,22,15,8,13,8,17,24,59,5,23,12,14,13,24,10,17,1,2,19,"Round of 64","Duke","Troy",2,"East",15,"East","Atlantic Coast Conference","Sun Belt Conference"
2017,137,1242,100,1413,62,"N",0,36,64,11,25,17,20,11,34,19,12,6,6,17,21,62,4,20,16,18,9,18,7,14,5,2,19,"Round of 64","Kansas","UC Davis",1,"South",16,"South","Big 12 Conference","Big West Conference"
2017,137,1246,79,1297,70,"N",0,27,61,3,17,22,28,11,35,12,12,5,9,15,26,73,8,32,10,11,13,27,11,8,6,3,22,"Round of 64","Kentucky","N Kentucky",2,"West",15,"West","Southeastern Conference","Horizon League"
2017,137,1257,78,1240,63,"N",0,31,64,5,15,11,14,16,20,14,6,7,5,12,23,46,10,19,7,8,4,19,14,14,1,8,14,"Round of 64","Louisville","Jacksonville St",2,"South",15,"South","Atlantic Coast Conference","Ohio Valley Conference"
2017,137,1276,92,1329,91,"N",0,29,56,16,29,18,22,6,15,19,4,5,6,14,35,64,7,16,14,16,16,24,17,10,3,3,22,"Round of 64","Michigan","Oklahoma St",7,"South",10,"South","Big Ten Conference","Big 12 Conference"
2017,137,1277,78,1274,58,"N",0,30,53,6,20,12,14,10,26,18,12,1,3,18,21,52,4,16,12,17,9,14,8,10,9,1,17,"Round of 64","Michigan St","Miami FL",9,"South",8,"South","Big Ten Conference","Atlantic Coast Conference"
2017,137,1314,103,1411,64,"N",0,38,75,8,22,19,26,20,34,18,10,6,4,13,22,60,7,27,13,16,6,21,9,13,6,3,17,"Round of 64","North Carolina","TX Southern",1,"West",16,"West","Atlantic Coast Conference","Southwest Athletic Conference"
2017,137,1332,93,1233,77,"N",0,35,63,9,23,14,21,15,26,11,12,8,2,14,28,64,10,26,11,16,12,15,10,10,4,7,17,"Round of 64","Oregon","Iona",3,"South",14,"South","Pacific-12 Conference","Metro Atlantic Athletic Conference"
2017,137,1348,84,1166,72,"N",0,26,58,4,21,28,31,8,30,11,8,8,3,16,26,65,7,23,13,19,11,26,11,11,2,3,20,"Round of 64","Rhode Island","Creighton",11,"South",6,"South","Atlantic 10 Conference","Big East Conference"
2017,137,1376,93,1266,73,"N",0,36,68,8,24,13,19,13,23,17,9,11,2,13,25,54,11,28,12,14,6,22,12,18,3,3,20,"Round of 64","South Carolina","Marquette",7,"East",10,"East","Southeastern Conference","Big East Conference"
2017,137,1417,97,1245,80,"N",0,37,59,7,14,16,23,6,27,25,6,2,3,12,31,71,9,22,9,12,15,21,10,8,3,0,18,"Round of 64","UCLA","Kent",3,"West",14,"West","Pacific-12 Conference","Mid-American Conference"
2017,137,1425,66,1374,65,"N",0,24,50,8,28,10,14,9,25,14,10,5,4,16,24,57,9,23,8,11,10,20,11,8,5,0,15,"Round of 64","USC","SMU",11,"East",6,"East","Pacific-12 Conference","American Athletic Conference"
2017,137,1455,64,1173,58,"N",0,19,48,6,20,20,27,13,35,11,16,0,8,19,18,58,7,22,15,20,10,19,11,6,6,3,23,"Round of 64","Wichita St","Dayton",10,"West",7,"West","Missouri Valley Conference","Atlantic 10 Conference"
2017,138,1112,69,1388,60,"N",0,23,51,4,11,19,23,9,23,4,9,7,5,12,25,54,5,21,5,8,9,21,14,13,5,4,20,"Round of 32","Arizona","St Mary's CA",2,"Midwest",7,"Midwest","Pacific-12 Conference","West Coast Conference"
2017,138,1139,74,1292,65,"N",0,24,47,8,15,18,23,2,26,16,10,4,2,16,25,57,4,19,11,14,7,21,15,12,5,0,21,"Round of 32","Butler","MTSU",4,"West",12,"West","Big East Conference","Conference USA"
2017,138,1196,65,1438,39,"N",0,23,50,8,21,11,18,7,29,10,10,6,1,10,16,54,1,15,6,7,9,23,8,11,4,3,17,"Round of 32","Florida","Virginia",4,"East",5,"East","Southeastern Conference","Atlantic Coast Conference"
2017,138,1211,79,1321,73,"N",0,26,59,4,16,23,36,15,27,10,14,7,7,18,27,66,8,24,11,13,12,24,12,13,11,5,26,"Round of 32","Gonzaga","Northwestern",1,"Midwest",8,"Midwest","West Coast Conference","Big Ten Conference"
2017,138,1345,80,1235,76,"N",0,31,64,8,26,10,15,9,29,27,10,6,1,15,30,60,7,23,9,14,3,25,14,7,7,3,16,"Round of 32","Purdue","Iowa St",4,"South",5,"South","Big Ten Conference","Big 12 Conference"
2017,138,1452,83,1323,71,"N",0,27,54,8,14,21,26,10,24,16,12,6,5,18,22,54,10,28,17,17,8,20,12,14,6,3,21,"Round of 32","West Virginia","Notre Dame",4,"Midwest",5,"Midwest","Big 12 Conference","Atlantic Coast Conference"
2017,138,1458,65,1437,62,"N",0,26,49,6,18,7,16,12,22,10,14,4,5,19,21,51,5,16,15,21,11,19,5,8,8,1,16,"Round of 32","Wisconsin","Villanova",8,"East",1,"East","Big Ten Conference","Big East Conference"
2017,138,1462,91,1199,66,"N",0,30,54,11,17,20,26,7,29,20,9,4,3,20,24,60,4,21,14,19,11,22,10,9,7,3,24,"Round of 32","Xavier","Florida St",11,"Midwest",3,"Midwest","Big East Conference","Atlantic Coast Conference"
2017,139,1124,82,1425,78,"N",0,31,61,7,19,13,15,14,20,16,12,8,3,16,30,55,9,22,9,10,6,17,19,13,4,3,18,"Round of 32","Baylor","USC",3,"East",11,"East","Big 12 Conference","Pacific-12 Conference"
2017,139,1242,90,1277,70,"N",0,34,64,8,20,14,15,8,28,12,7,9,3,16,25,57,8,23,12,17,5,23,13,10,3,1,14,"Round of 32","Kansas","Michigan St",1,"South",9,"South","Big 12 Conference","Big Ten Conference"
2017,139,1246,65,1455,62,"N",0,23,55,7,18,12,18,10,26,11,7,6,5,11,24,62,8,24,6,9,14,24,12,11,2,5,14,"Round of 32","Kentucky","Wichita St",2,"West",10,"West","Southeastern Conference","Missouri Valley Conference"
2017,139,1276,73,1257,69,"N",0,28,57,6,17,11,14,9,21,11,6,4,4,15,28,61,5,20,8,12,15,22,12,11,4,5,18,"Round of 32","Michigan","Louisville",7,"South",2,"South","Big Ten Conference","Atlantic Coast Conference"
2017,139,1314,72,1116,65,"N",0,24,63,5,17,19,25,18,27,15,17,13,4,10,26,60,8,21,5,8,8,24,9,19,10,4,20,"Round of 32","North Carolina","Arkansas",1,"West",8,"West","Atlantic Coast Conference","Southeastern Conference"
2017,139,1332,75,1348,72,"N",0,25,52,7,16,18,27,15,20,11,14,8,2,14,30,59,6,22,6,8,9,19,11,11,8,2,21,"Round of 32","Oregon","Rhode Island",3,"South",11,"South","Pacific-12 Conference","Atlantic 10 Conference"
2017,139,1376,88,1181,81,"N",0,27,63,7,22,27,32,15,22,16,11,8,2,22,22,53,10,27,27,29,10,24,11,18,6,7,26,"Round of 32","South Carolina","Duke",7,"East",2,"East","Southeastern Conference","Atlantic Coast Conference"
2017,139,1417,79,1153,67,"N",0,31,62,11,28,6,10,7,23,21,3,5,5,10,26,58,7,20,8,10,9,23,11,10,2,1,13,"Round of 32","UCLA","Cincinnati",3,"West",6,"West","Pacific-12 Conference","American Athletic Conference"
2017,143,1211,61,1452,58,"N",0,18,44,4,10,21,32,7,27,7,16,5,3,26,16,60,5,23,21,29,20,21,7,13,5,7,25,"Sweet Sixteen","Gonzaga","West Virginia",1,"Midwest",4,"Midwest","West Coast Conference","Big 12 Conference"
2017,143,1242,98,1345,66,"N",0,34,62,15,28,15,22,12,24,18,10,9,2,15,24,56,10,27,8,12,9,20,17,16,6,0,18,"Sweet Sixteen","Kansas","Purdue",1,"South",4,"South","Big 12 Conference","Big Ten Conference"
2017,143,1332,69,1276,68,"N",0,26,58,8,17,9,16,6,30,15,5,6,3,9,25,58,11,31,7,7,2,29,16,8,3,2,16,"Sweet Sixteen","Oregon","Michigan",3,"South",7,"South","Pacific-12 Conference","Big Ten Conference"
2017,143,1462,73,1112,71,"N",0,28,53,6,16,11,16,7,20,14,8,3,1,14,27,62,7,27,10,11,14,21,14,8,4,1,18,"Sweet Sixteen","Xavier","Arizona",11,"Midwest",2,"Midwest","Big East Conference","Pacific-12 Conference"
2017,144,1196,84,1458,83,"N",1,28,62,8,22,20,28,14,20,10,12,4,7,24,28,55,7,17,20,30,11,25,14,16,8,2,26,"Sweet Sixteen","Florida","Wisconsin",4,"East",8,"East","Southeastern Conference","Big Ten Conference"
2017,144,1246,86,1417,75,"N",0,31,63,10,23,14,17,10,19,18,6,5,5,17,29,55,9,23,8,13,8,20,16,13,3,5,19,"Sweet Sixteen","Kentucky","UCLA",2,"West",3,"West","Southeastern Conference","Pacific-12 Conference"
2017,144,1314,92,1139,80,"N",0,31,57,9,24,21,33,10,28,22,10,7,1,21,27,62,8,28,18,21,8,18,13,9,5,1,23,"Sweet Sixteen","North Carolina","Butler",1,"West",4,"West","Atlantic Coast Conference","Big East Conference"
2017,144,1376,70,1124,50,"N",0,23,50,8,20,16,23,11,29,12,16,7,6,20,17,56,3,13,13,20,15,22,11,16,6,3,20,"Sweet Sixteen","South Carolina","Baylor",7,"East",3,"East","Southeastern Conference","Big 12 Conference"
2017,145,1211,83,1462,59,"N",0,29,61,12,24,13,25,11,30,15,10,7,6,19,22,62,2,16,13,22,13,28,6,11,4,3,22,"Elite Eight","Gonzaga","Xavier",1,"Midwest",11,"Midwest","West Coast Conference","Big East Conference"
2017,145,1332,74,1242,60,"N",0,29,57,11,25,5,7,9,27,12,13,5,8,13,21,60,5,25,13,17,12,20,14,8,4,1,13,"Elite Eight","Oregon","Kansas",3,"South",1,"South","Pacific-12 Conference","Big 12 Conference"
2017,146,1314,75,1246,73,"N",0,27,58,3,15,18,26,13,31,17,16,7,9,18,27,65,7,19,12,19,11,23,16,9,7,2,19,"Elite Eight","North Carolina","Kentucky",1,"West",2,"West","Atlantic Coast Conference","Southeastern Conference"
2017,146,1376,77,1196,70,"N",0,26,53,2,10,23,31,11,23,7,11,4,2,17,25,60,7,26,13,14,13,18,11,16,7,5,21,"Elite Eight","South Carolina","Florida",7,"East",4,"East","Southeastern Conference","Southeastern Conference"
2017,152,1211,77,1376,73,"N",0,29,60,9,19,10,13,10,31,15,12,3,8,21,25,66,7,20,16,22,13,23,12,5,7,6,14,"Final Four","Gonzaga","South Carolina",1,"Midwest",7,"East","West Coast Conference","Southeastern Conference"
